Island,Date,Genus,Species,Species whole,Latitude,Longitude,Datum,Record type,Collector,Method,Comments,Description,Class,Order,Family,Institution,Expedition
Middle Osborn ,05 Aug 2007,Taphozous,georgianus,Taphozous georgianus,-14.31000,126.02750,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Middle Osborne Is Site1 5Aug07 x16.mp3  Call ID by: NMcK,"Middle Osborn Island, site 48. Pkc, next to mangroves",MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Middle Osborn ,10 Aug 2007,Taphozous,georgianus,Taphozous georgianus,-14.30639,125.99000,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Middle Osborne Is Site2 10Aug07 x16.mp3  Call ID by: NMcK,"Middle Osborn Island, site 49. Pkc cliff face above ocean",MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Middle Osborn ,09 Aug 2007,Taphozous,georgianus,Taphozous georgianus,-14.30583,125.99111,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Middle Osborne 9Aug07 site2 X16.mp3  Call ID by: RB,"Middle Osborn Island, site 50. Pkc, Passiflora foetida depression",MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Middle Osborn ,05 Aug 2007,Vespadelus,caurinus,Vespadelus caurinus,-14.31000,126.02750,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Middle Osborne Is Site1 5Aug07 x16.mp3  Call ID by: NMcK,"Middle Osborn Island, site 48. Pkc, next to mangroves",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Middle Osborn ,10 Aug 2007,Vespadelus,caurinus,Vespadelus caurinus,-14.30639,125.99000,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Middle Osborne Is Site2 10Aug07 x16.mp3  Call ID by: NMcK,"Middle Osborn Island, site 49. Pkc cliff face above ocean",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Middle Osborn ,09 Aug 2007,Vespadelus,caurinus,Vespadelus caurinus,-14.30583,125.99111,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Middle Osborne 9Aug07 site2 X16.mp3  Call ID by: RB,"Middle Osborn Island, site 50. Pkc, Passiflora foetida depression",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Middle Osborn ,04 Aug 2007,Vespadelus,caurinus,Vespadelus caurinus,-14.31000,126.02583,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Middle Osborne 4Aug07 site1 X16.mp3  Call ID by: RB,"Middle Osborn Island, site 51. Flowing rocky Pkc creek",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Middle Osborn ,04 Aug 2007,Vespadelus,douglasorum,Vespadelus douglasorum,-14.31000,126.02583,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Middle Osborne 4Aug07 site1 X16.mp3  Call ID by: RB,"Middle Osborn Island, site 51. Flowing rocky Pkc creek",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
North Maret ,02 Sep 2007,Taphozous,georgianus,Taphozous georgianus,-14.40139,124.97806,WGS84,call ID,NMcK,Anabat-minidisc,Anabat-minidisc File name: Nth Maret 2Sept07 16  14 24 05S 124 58 41E.mp3  Call ID by: RB&NMcK,"N Maret Island, site 52. Behind beach at edge of vine thicket on scree",MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
North Maret ,02 Sep 2007,Vespadelus,caurinus,Vespadelus caurinus,-14.40139,124.97806,WGS84,call ID,NMcK,Anabat-minidisc,Anabat-minidisc File name: Nth Maret 2Sept07 16  14 24 05S 124 58 41E.mp3  Call ID by: RB&NMcK,"N Maret Island, site 52. Behind beach at edge of vine thicket on scree",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
NW Molema ,30 May 2009,Miniopterus,schreibersii,Miniopterus schreibersii,-16.25250,123.82444,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: NW Molema 30May09 (Un-named Island in Talbot Bay) Team2 x16.mp3  Call ID by: NMcK,"NW Molema Island, site 53. Woollybut woodland to 20m",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
NW Molema ,28 May 2009,Miniopterus,schreibersii,Miniopterus schreibersii,-16.25278,123.82306,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: NW Molema 28May09 (unnamed in Talbot Bay) night1 team2 X16.mp3  Call ID by: RB,"NW Molema Island, site 54. At camp in clearing on terrace on hillside",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
NW Molema ,30 May 2009,Saccolaimus,flaviventris,Saccolaimus flaviventris,-16.25250,123.82444,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: NW Molema 30May09 (Un-named Island in Talbot Bay) Team2 x16.mp3  Call ID by: NMcK,"NW Molema Island, site 53. Woollybut woodland to 20m",MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
NW Molema ,28 May 2009,Saccolaimus,flaviventris,Saccolaimus flaviventris,-16.25278,123.82306,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: NW Molema 28May09 (unnamed in Talbot Bay) night1 team2 X16.mp3  Call ID by: RB,"NW Molema Island, site 54. At camp in clearing on terrace on hillside",MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
NW Molema ,14 Feb 2010,Scotorepens,sanborni,Scotorepens sanborni,-16.25278,123.82306,WGS84,call ID,NMcK teams,Anabat-LS10,Anabat-LS10 File name: NW Molema Is 14Feb10 helipad X16.wav  Call ID by: RB,"NW Molema Island, site 54. At camp in clearing on terrace on hillside",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
NW Molema ,30 May 2009,Taphozous,georgianus,Taphozous georgianus,-16.25250,123.82444,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: NW Molema 30May09 (Un-named Island in Talbot Bay) Team2 x16.mp3  Call ID by: NMcK,"NW Molema Island, site 53. Woollybut woodland to 20m",MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
NW Molema ,28 May 2009,Taphozous,georgianus,Taphozous georgianus,-16.25278,123.82306,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: NW Molema 28May09 (unnamed in Talbot Bay) night1 team2 X16.mp3  Call ID by: RB,"NW Molema Island, site 54. At camp in clearing on terrace on hillside",MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
NW Molema ,14 Feb 2010,Taphozous,georgianus,Taphozous georgianus,-16.25278,123.82306,WGS84,call ID,NMcK teams,Anabat-LS10,Anabat-LS10 File name: NW Molema Is 14Feb10 helipad X16.wav  Call ID by: RB,"NW Molema Island, site 54. At camp in clearing on terrace on hillside",MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
NW Molema ,30 May 2009,Vespadelus,caurinus,Vespadelus caurinus,-16.25250,123.82444,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: NW Molema 30May09 (Un-named Island in Talbot Bay) Team2 x16.mp3  Call ID by: NMcK,"NW Molema Island, site 53. Woollybut woodland to 20m",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Sir Graham Moore ,05 Aug 2007,Chaerephon,jobensis,Chaerephon jobensis,-13.87194,126.51417,WGS84,call ID,ANS,Anabat-minidisc,Anabat-minidisc File name: Sir Graham Moore Is 5Aug07 x16.wav  Call ID by: NMcK,"Sir Graham Moore Island, site 55. Mixed woodl over dense pandanas",MAMMALIA,CHIROPTERA,MOLOSSIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Sir Graham Moore ,13 Aug 2007,Hipposideros,stenotis,Hipposideros stenotis,-13.89694,126.59861,WGS84,call ID,ANS,Anabat-minidisc,Anabat-minidisc File name: Sir Graham Moore Is 13Aug07 X16.mp3  Call ID by: RB,"Sir Graham Moore Island, site 58. On beach between main island and rocky headland; adjacent to a small vine thicket with rain forest elements",MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Sir Graham Moore ,13 Aug 2007,Hipposideros,stenotis,Hipposideros stenotis,-13.89694,126.59861,WGS84,call ID,ANS,echolocation,echolocation,"Sir Graham Moore Island, site 58. On beach between main island and rocky headland; adjacent to a small vine thicket with rain forest elements",MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Sir Graham Moore ,03 Aug 2007,Macroderma,gigas,Macroderma gigas,-13.87139,126.51417,WGS84,call ID,ANS,Anabat-minidisc,Anabat-minidisc File name: Sir Graham Moore Is 3Aug07 x16.mp3  Call ID by: NMcK,"Sir Graham Moore Island, site 56. Edge of open eucalypt, Brachychiton & Boab woodland 200m from coast across sandy swale with hummock grassland",MAMMALIA,CHIROPTERA,MEGADERMATIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Sir Graham Moore ,10 Aug 2007,Miniopterus,schreibersii,Miniopterus schreibersii,-13.89639,126.59944,WGS84,call ID,ANS,Anabat-minidisc,Anabat-minidisc File name: Sir Graham Moore Is 10Aug07 x16.mp3  Call ID by: NMcK,"Sir Graham Moore Island, site 57. Beach beside small patch of mangrove against Pkl cliff/scree slope between hedland and main island",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Sir Graham Moore ,13 Aug 2007,Miniopterus,schreibersii,Miniopterus schreibersii,-13.89694,126.59861,WGS84,call ID,ANS,Anabat-minidisc,Anabat-minidisc File name: Sir Graham Moore Is 13Aug07 X16.mp3  Call ID by: RB,"Sir Graham Moore Island, site 58. On beach between main island and rocky headland; adjacent to a small vine thicket with rain forest elements",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Sir Graham Moore ,13 Aug 2007,Nyctophilus,walkeri,Nyctophilus walkeri,-13.89694,126.59861,WGS84,call ID,ANS,Anabat-minidisc,Anabat-minidisc File name: Sir Graham Moore Is 13Aug07 X16.mp3  Call ID by: RB,"Sir Graham Moore Island, site 58. On beach between main island and rocky headland; adjacent to a small vine thicket with rain forest elements",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Sir Graham Moore ,10 Aug 2007,Pipistrellus,westralis,Pipistrellus westralis,-13.89639,126.59944,WGS84,call ID,ANS,Anabat-minidisc,Anabat-minidisc File name: Sir Graham Moore Is 10Aug07 x16.mp3  Call ID by: NMcK,"Sir Graham Moore Island, site 57. Beach beside small patch of mangrove against Pkl cliff/scree slope between hedland and main island",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Sir Graham Moore ,03 Aug 2007,Scotorepens,greyi,Scotorepens greyi,-13.87139,126.51417,WGS84,call ID,ANS,Anabat-minidisc,Anabat-minidisc File name: Sir Graham Moore Is 3Aug07 x16.mp3  Call ID by: NMcK,"Sir Graham Moore Island, site 56. Edge of open eucalypt, Brachychiton & Boab woodland 200m from coast across sandy swale with hummock grassland",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Sir Graham Moore ,10 Aug 2007,Taphozous,georgianus,Taphozous georgianus,-13.89639,126.59944,WGS84,call ID,ANS,Anabat-minidisc,Anabat-minidisc File name: Sir Graham Moore Is 10Aug07 x16.mp3  Call ID by: NMcK,"Sir Graham Moore Island, site 57. Beach beside small patch of mangrove against Pkl cliff/scree slope between hedland and main island",MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Sir Graham Moore ,13 Aug 2007,Taphozous,georgianus,Taphozous georgianus,-13.89694,126.59861,WGS84,call ID,ANS,Anabat-minidisc,Anabat-minidisc File name: Sir Graham Moore Is 13Aug07 X16.mp3  Call ID by: RB,"Sir Graham Moore Island, site 58. On beach between main island and rocky headland; adjacent to a small vine thicket with rain forest elements",MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
St Andrew ,26 May 2008,Hipposideros,stenotis,Hipposideros stenotis,-15.35861,124.99750,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: St Andrew Is 26May08 x16.mp3  Call ID by: NMcK,"St Andrew Island, site 59. Rocky Pkc vine thicket in creekline with 'sizeable' pool 2.5 m wide",MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
St Andrew ,26 May 2008,Hipposideros,stenotis,Hipposideros stenotis,-15.37528,124.99750,WGS84,call ID,NMcK teams,echolocation,echolocation,"St Andrew Island, site 59. Rocky Pkc vine thicket in creekline with 'sizeable' pool 2.5 m wide",MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
St Andrew ,26 May 2008,Macroderma,gigas,Macroderma gigas,-15.35861,124.99750,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: St Andrew Is 26May08 x16.mp3  Call ID by: NMcK,"St Andrew Island, site 59. Rocky Pkc vine thicket in creekline with 'sizeable' pool 2.5 m wide",MAMMALIA,CHIROPTERA,MEGADERMATIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
St Andrew ,25 May 2008,Miniopterus,schreibersii,Miniopterus schreibersii,-15.35667,124.99611,WGS84,Call ID,NMcK teams,Anabat-minidisc,St Andrews Is 25May08 x16.mp3,"St Andrew Island, mangrove site during island survey  ",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
St Andrew ,26 May 2008,Miniopterus,schreibersii,Miniopterus schreibersii,-15.35861,124.99750,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: St Andrew Is 26May08 x16.mp3  Call ID by: NMcK,"St Andrew Island, site 59. Rocky Pkc vine thicket in creekline with 'sizeable' pool 2.5 m wide",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
St Andrew ,25 May 2008,Miniopterus,schreibersii,Miniopterus schreibersii,-15.35667,124.99611,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: St Andrews Is 25May08 X16.mp3  Call ID by: RB,"St Andrew Island, site 60. Pkc rocky area on edge of small mangrove patch abutting open rainforest",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
St Andrew ,22 Jul 2014,Miniopterus,schreibersii,Miniopterus schreibersii,-15.35778,124.99583,WGS84,call ID,MC&LG,SM2mono,ID by NMcK  from SM2mono recordings on night of 22July2014,"St Andrew Island, St George Basin. Landward edge of mangrove on outer edge of broad mudflat",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
St Andrew ,26 May 2008,Nyctophilus,arnhemensis,Nyctophilus arnhemensis,-15.35861,124.99750,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: St Andrew Is 26May08 x16.mp3  Call ID by: NMcK,"St Andrew Island, site 59. Rocky Pkc vine thicket in creekline with 'sizeable' pool 2.5 m wide",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
St Andrew ,26 May 2008,Nyctophilus,walkeri,Nyctophilus walkeri,-15.35861,124.99750,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: St Andrew Is 26May08 x16.mp3  Call ID by: NMcK,"St Andrew Island, site 59. Rocky Pkc vine thicket in creekline with 'sizeable' pool 2.5 m wide",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
St Andrew ,25 May 2008,Pipistrellus,westralis,Pipistrellus westralis,-15.35667,124.99611,WGS84,Call ID,NMcK teams,Anabat-minidisc,St Andrews Is 25May08 x16.mp3,"St Andrew Island, mangrove site during island survey  ",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
St Andrew ,25 May 2008,Pipistrellus,westralis,Pipistrellus westralis,-15.35667,124.99611,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: St Andrews Is 25May08 X16.mp3  Call ID by: RB,"St Andrew Island, site 60. Pkc rocky area on edge of small mangrove patch abutting open rainforest",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
St Andrew ,22 Jul 2014,Pipistrellus,westralis,Pipistrellus westralis,-15.35778,124.99583,WGS84,call ID,MC&LG,SM2mono,ID by NMcK  from SM2mono recordings on night of 22July2014,"St Andrew Island, St George Basin. Landward edge of mangrove on outer edge of broad mudflat",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
St Andrew ,25 May 2008,Rhinonicteris,aurantia,Rhinonicteris aurantia,-15.35667,124.99611,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: St Andrews Is 25May08 X16.mp3  Call ID by: RB,"St Andrew Island, site 60. Pkc rocky area on edge of small mangrove patch abutting open rainforest",MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
St Andrew ,25 May 2008,Saccolaimus,flaviventris,Saccolaimus flaviventris,-15.35667,124.99611,WGS84,Call ID,NMcK teams,Anabat-minidisc,St Andrews Is 25May08 x16.mp3,"St Andrew Island, mangrove site during island survey  ",MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
St Andrew ,22 Jul 2014,Saccolaimus,flaviventris,Saccolaimus flaviventris,-15.35778,124.99583,WGS84,call ID,MC&LG,SM2mono,ID by NMcK  from SM2mono recordings on night of 22July2014,"St Andrew Island, St George Basin. Landward edge of mangrove on outer edge of broad mudflat",MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
St Andrew ,25 May 2008,Taphozous,georgianus,Taphozous georgianus,-15.35667,124.99611,WGS84,Call ID,NMcK teams,Anabat-minidisc,St Andrews Is 25May08 x16.mp3,"St Andrew Island, mangrove site during island survey  ",MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
St Andrew ,26 May 2008,Taphozous,georgianus,Taphozous georgianus,-15.35861,124.99750,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: St Andrew Is 26May08 x16.mp3  Call ID by: NMcK,"St Andrew Island, site 59. Rocky Pkc vine thicket in creekline with 'sizeable' pool 2.5 m wide",MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
St Andrew ,25 May 2008,Taphozous,georgianus,Taphozous georgianus,-15.35667,124.99611,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: St Andrews Is 25May08 X16.mp3  Call ID by: RB,"St Andrew Island, site 60. Pkc rocky area on edge of small mangrove patch abutting open rainforest",MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
St Andrew ,22 Jul 2014,Taphozous,georgianus,Taphozous georgianus,-15.35778,124.99583,WGS84,call ID,MC&LG,SM2mono,ID by NMcK  from SM2mono recordings on night of 22July2014,"St Andrew Island, St George Basin. Landward edge of mangrove on outer edge of broad mudflat",MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
St Andrew ,26 May 2008,Vespadelus,caurinus,Vespadelus caurinus,-15.35861,124.99750,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: St Andrew Is 26May08 x16.mp3  Call ID by: NMcK,"St Andrew Island, site 59. Rocky Pkc vine thicket in creekline with 'sizeable' pool 2.5 m wide",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
St Andrew ,25 May 2008,Vespadelus,caurinus,Vespadelus caurinus,-15.35667,124.99611,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: St Andrews Is 25May08 X16.mp3  Call ID by: RB,"St Andrew Island, site 60. Pkc rocky area on edge of small mangrove patch abutting open rainforest",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Storr ,21 May 2009,Chalinolobus,nigrogriseus,Chalinolobus nigrogriseus,-15.94944,124.55528,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Storr Island 21&22May09 sandstone creek & near camp Hs Vc Vd Tg x16 .mp3  Call ID by: RB&NMcK,"Storr Island, site 63. Pkl creek pool in riparian rainforest, then eucalypt woodland at camp on rocky slope adjacent to bare Pkl sheet",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Storr ,21 May 2009,Hipposideros,stenotis,Hipposideros stenotis,-15.94944,124.55528,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Storr Island 21&22May09 sandstone creek & near camp Hs Vc Vd Tg x16 .mp3  Call ID by: RB&NMcK,"Storr Island, site 63. Pkl creek pool in riparian rainforest, then eucalypt woodland at camp on rocky slope adjacent to bare Pkl sheet",MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Storr ,11 Feb 2010,Hipposideros,stenotis,Hipposideros stenotis,-15.94917,124.56056,WGS84,call ID,NMcK teams,Anabat-LS10,Anabat-LS10 File name: Storr Is 11Feb10 nr dry season camp X32.wav  Call ID by: RB,Storr Is. Open eucalypt forest on rocky slope adjacent to bare Pkl sheet,MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Storr ,21 May 2009,Macroderma,gigas,Macroderma gigas,-15.94944,124.55528,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Storr Island 21&22May09 sandstone creek & near camp Hs Vc Vd Tg x16 .mp3  Call ID by: RB&NMcK,"Storr Island, site 63. Pkl creek pool in riparian rainforest, then eucalypt woodland at camp on rocky slope adjacent to bare Pkl sheet",MAMMALIA,CHIROPTERA,MEGADERMATIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Storr ,20 May 2009,Miniopterus,schreibersii,Miniopterus schreibersii,-15.94917,124.56056,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Storr Is 20May09 at camp line1 x16 484 minutes.wav  Call ID by: NMcK,Storr Is. Open eucalypt forest on rocky slope adjacent to bare Pkl sheet,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Storr ,21 May 2009,Miniopterus,schreibersii,Miniopterus schreibersii,-15.94944,124.55528,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Storr Island 21&22May09 sandstone creek & near camp Hs Vc Vd Tg x16 .mp3  Call ID by: RB&NMcK,"Storr Island, site 63. Pkl creek pool in riparian rainforest, then eucalypt woodland at camp on rocky slope adjacent to bare Pkl sheet",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Storr ,11 Feb 2010,Miniopterus,schreibersii,Miniopterus schreibersii,-15.94917,124.56056,WGS84,call ID,NMcK teams,Anabat-LS10,Anabat-LS10 File name: Storr Is 11Feb10 nr dry season camp X32.wav  Call ID by: RB,Storr Is. Open eucalypt forest on rocky slope adjacent to bare Pkl sheet,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Storr ,20 May 2009,Nyctophilus,walkeri,Nyctophilus walkeri,-15.94917,124.56056,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Storr Is 20May09 at camp line1 x16 484 minutes.wav  Call ID by: NMcK,Storr Is. Open eucalypt forest on rocky slope adjacent to bare Pkl sheet,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Storr ,21 May 2009,Nyctophilus,walkeri,Nyctophilus walkeri,-15.94944,124.55528,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Storr Island 21&22May09 sandstone creek & near camp Hs Vc Vd Tg x16 .mp3  Call ID by: RB&NMcK,"Storr Island, site 63. Pkl creek pool in riparian rainforest, then eucalypt woodland at camp on rocky slope adjacent to bare Pkl sheet",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Storr ,11 Feb 2010,Nyctophilus,walkeri,Nyctophilus walkeri,-15.94917,124.56056,WGS84,call ID,NMcK teams,Anabat-LS10,Anabat-LS10 File name: Storr Is 11Feb10 nr dry season camp X32.wav  Call ID by: RB,Storr Is. Open eucalypt forest on rocky slope adjacent to bare Pkl sheet,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Storr ,20 May 2009,Rhinonicteris,aurantia,Rhinonicteris aurantia,-15.94917,124.56056,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Storr Is 20May09 at camp line1 x16 484 minutes.wav  Call ID by: NMcK,Storr Is. Open eucalypt forest on rocky slope adjacent to bare Pkl sheet,MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Storr ,20 May 2009,Rhinonicteris,aurantia,Rhinonicteris aurantia,-15.94917,124.56056,WGS84,call ID,NMcK,,,Storr Is. Open eucalypt forest on rocky slope adjacent to bare Pkl sheet,MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
